url,title,content
https://assistance.free.fr/articles/le-forfait-2euros-0euros-pour-les-abonnes-freebox-dispose-t-il-du-service-5g--972,Le Forfait 2€ (0€ pour les abonnés Freebox) dispose-t-il du service 5G ?,"Non , le service 5G est disponible uniquement avec le Forfait Free 5G.  Toutefois, si vous souhaitez en profiter, vous pouvez changer votre forfait pour le Forfait Free 5G sans frais, depuis votre  Espace Abonné Mobile ."
https://assistance.free.fr/articles/activer-le-wi-fi-freebox-7,Activer le Wi-Fi Freebox,"Votre Freebox intègre la technologie  Wi-Fi , permettant à vos périphériques d'accéder à Internet sans fil. Une simple activation du service WiFi est nécessaire.  Pour cela : Connectez-vous à votre  Espace Abonné  à l'aide de votre identifiant et du mot de passe associé. Dans l'onglet  Ma Freebox , cliquez sur  Paramétrer mon réseau WiFi . Dans  Votre réseau WiFi personnel , cliquez afin que bouton affiche  ACTIF . Attribuez un  nom au réseau sans fil . Ce dernier apparaîtra lorsque vous lancerez une détection des réseaux WiFi sur votre ordinateur. Protégez votre réseau en sélectionnant un type de protection dans l'onglet  Sécurisation du réseau WiFi  et privilégiez le mode  WPA , plus efficace et plus sécurisé. Créez ou générez automatiquement  une clé WEP ou WPA  et renseignez-la pour permettre l'authentification de votre ordinateur par la Freebox et sécuriser votre accès Internet sans fil. Cliquez sur  Sauvegarder les paramètres  en bas de page. Redémarrez  votre Freebox pour l'activation de vos paramétrages."
https://assistance.free.fr/articles/amazon-pass-ligue-1-quest-ce-que-cest--1082,Amazon Pass Ligue 1 : qu'est-ce que c'est ?,"Amazon Pass Ligue 1 est un abonnement mensuel accessible aux abonnés Amazon Prime, permettant de visionner 8 matchs de Ligue 1 par semaine. L'accès au Pass Ligue 1 est facturé 12,99€/mois, en supplément de l'abonnement Prime (inclus pour les abonnés Freebox Delta)  "
https://assistance.free.fr/articles/je-ne-capte-pas-la-5g-avec-mon-telephone-compatible-971,Je ne capte pas la 5G avec mon téléphone compatible,"Vérifiez bien que votre téléphone est  compatible 5G , que l' option est activée  et que le  téléphone dispose de sa dernière mise à jour . Assurez-vous d'avoir activé le  service 5G  depuis votre  Espace Abonné Mobile  (un redémarrage du téléphone est conseillé après cette action). Vérifiez votre position géographique à l'aide de  la carte de couverture . Sur certains téléphones Dual-SIM, assurez-vous d'avoir inséré la carte SIM dans l'emplacement SIM prenant en charge la technologie 5G (généralement, le tiroir SIM 1)."
https://assistance.free.fr/articles/pas-de-navigation-internet-que-faire--362,Pas de navigation Internet : que faire ?,"Si vous ne parvenez plus à naviguer sur Internet depuis votre ordinateur, vérifiez chacun des points suivants : Assurez-vous que votre Freebox n'est pas bloquée à une étape. Redémarrez  votre Freebox puis votre ordinateur. Essayer de naviguer sur Internet depuis un  autre équipement  connecté à votre Freebox Server (smartphone en WiFi, par exemple). Si vous êtes en WiFi , assurez-vous que la connexion est bien établie sur votre réseau WiFi Freebox. Pour aller plus loin : Comment vérifier l'état d'activation du WiFi de votre ordinateur (sous  Windows  et  MacOS ) ? Que faire si  votre icône de connexion au réseau sans fil n'apparaît pas  ? Que faire si  votre réseau WiFi n'apparait pas dans la liste  ? Si le problème persiste, contactez nos services d’assistance."
https://assistance.free.fr/articles/telephonie-fixe-etre-alerte-de-la-presence-dun-message-vocal-572,Téléphonie fixe : être alerté de la présence d'un message vocal,"La messagerie vocale du service Freebox Téléphonie est  automatiquement activée . Quand un message est en attente, une double tonalité émise au décrochage du combiné vous prévient. Il est également possible d'être alerté par e-mail : Connectez-vous sur votre  Espace abonné  à l'aide de votre identifiant et du mot de passe associé. Dans l'onglet  Téléphonie , cliquez sur  Messagerie vocale . Dans la liste des notifications, vous pouvez choisir deux types de notifications (alerte e-mail ou avec fichier son joint). Indiquez ensuite l'adresse e-mail qui recevra cette notification. Jusqu'à 4 adresses e-mails peuvent recevoir une notification de présence d'un message sur votre répondeur. L'option  Fichier son envoyé en attachement  permet de recevoir le message vocal en fichier son joint à l'alerte e-mail."
https://assistance.free.fr/articles/tuto-free-installer-mon-player-revolution-426,Tuto Free : installer mon Player Révolution,
https://assistance.free.fr/articles/convention-dinstallation-1382,Convention d'installation,"La  Convention d’Installation  avec un opérateur d'infrastructure est une obligation règlementaire liée au nombre de logements raccordables (LR), que ce soit en Zone Très Dense (ZTD) ou en Zone Moyennement Dense (ZMD). Le nombre minimum de LR imposant la signature d’une Convention d’Installation avec un opérateur d'immeuble est fixé à : 12 en ZTD (choix de l’opérateur d'infrastructure à valider en Assemblée Générale des copropriétaires), 3 ou 4 en ZMD (avec l’opérateur d'infrastructure qui déploie la zone où est construit l’immeuble). Une fois la Convention d’Installation signée avec un opérateur d'infrastructure, ce dernier peut planifier les travaux nécessaire à l’installation de la verticalité dans l’immeuble à desservir."
https://assistance.free.fr/articles/acceder-a-la-mosaique-des-chaines-863,Accéder à la mosaïque des chaînes,Étape 1 Rendez-vous sur le  canal 0  (appuyez sur la touche  0  de la télécommande) afin d'afficher la  mosaïque .  Elle vous permet d'avoir un aperçu général des chaînes en cours de diffusion. Étape 2 Positionnez le cadre de sélection sur la chaîne de votre choix pour en entendre le contenu audio. Étape 3 Appuyez sur la touche  OK  pour l'afficher en grand écran. Prenez connaissance de l'ensemble des  chaînes et bouquets disponibles sur Freebox TV .
https://assistance.free.fr/articles/acceder-a-la-mosaique-des-chaines-865,Accéder à la mosaïque des chaînes,Étape 1 Rendez-vous sur le  canal 0  (appuyez sur la touche  0  de la télécommande) afin d'afficher la  mosaïque .  Elle vous permet d'avoir un aperçu général des chaînes en cours de diffusion. Étape 2 Positionnez le cadre de sélection sur la chaîne de votre choix pour en entendre le contenu audio. Étape 3 Appuyez sur la touche  OK  pour l'afficher en grand écran. Prenez connaissance de l'ensemble des  chaînes et bouquets disponibles sur Freebox TV .
https://assistance.free.fr/articles/utiliser-deezer-850,Utiliser Deezer,"Pour utiliser l'application  Deezer  depuis votre téléviseur (première utilisation) : Munissez-vous de votre  télécommande  Freebox. Appuyez sur la touche  Free  pour accéder au menu principal. Rendez-vous dans la rubrique  Musique  et sélectionnez  Deezer . Lors du premier lancement, renseignez votre identifiant et votre mot de passe puis validez avec la touche  OK . L'utilisation de la fonction  Smart login  retourne l'écran de connexion suivant sur le téléviseur. Une fois la connexion établie, le service Deezer apparaît. Vous pouvez alors rechercher des morceaux et écouter vos playlists depuis votre Freebox. Seul un abonnement à l'offre  Premium+  de Deezer permet une écoute illimitée des morceaux. Autrement, vous ne pouvez écouter que les 30 premières secondes."
https://assistance.free.fr/articles/acceder-a-la-mosaique-des-chaines-862,Accéder à la mosaïque des chaînes,Étape 1 Rendez-vous sur le  canal 0  (appuyez sur la touche  0  de la télécommande) afin d'afficher la  mosaïque .  Elle vous permet d'avoir un aperçu général des chaînes en cours de diffusion. Étape 2 Positionnez le cadre de sélection sur la chaîne de votre choix pour en entendre le contenu audio. Étape 3 Appuyez sur la touche  OK  pour l'afficher en grand écran. Prenez connaissance de l'ensemble des  chaînes et bouquets disponibles sur Freebox TV .
https://assistance.free.fr/articles/la-facturation-hors-forfait-liee-aux-sms-plusmms--plus-951,La facturation hors-forfait liée aux SMS+/MMS +,"Certains contenus, jeux ou concours, sont accessibles après l'envoi d'un SMS à un numéro court à 5 chiffres, appelé  SMS+ . Ces services SMS+ peuvent être  gratuits  ou  payants . Lorsqu'ils sont payants, le prix du service ou du contenu acheté est débité directement sur votre facture mobile Free.  L'éditeur a l'obligation d'indiquer le prix de son service lorsqu'il en fait la publicité.  Vous trouverez davantage d'informations sur la  page 9  de  la brochure tarifaire .  Pour obtenir des informations sur un SMS+/MMS+, répondez  CONTACT  au message concerné.  Pour ne plus recevoir de SMS+/MMS+ de la part d'une société, répondez  STOP  au message concerné.  "
https://assistance.free.fr/articles/acceder-a-la-mosaique-des-chaines-864,Accéder à la mosaïque des chaînes,Étape 1 Rendez-vous sur le  canal 0  (appuyez sur la touche  0  de la télécommande) afin d'afficher la  mosaïque .  Elle vous permet d'avoir un aperçu général des chaînes en cours de diffusion. Étape 2 Positionnez le cadre de sélection sur la chaîne de votre choix pour en entendre le contenu audio. Étape 3 Appuyez sur la touche  OK  pour l'afficher en grand écran. Prenez connaissance de l'ensemble des  chaînes et bouquets disponibles sur Freebox TV .
https://assistance.free.fr/articles/free-flex-acheter-mon-telephone-1059,Free Flex : acheter mon téléphone,"Pendant la durée de votre contrat de Location avec Option d'Achat Free Flex, vous avez la possibilité d'acheter votre téléphone à tout moment en levant l’option d’achat : Rendez-vous dans votre  Espace Abonné Mobile . Allez dans la rubrique  Mon téléphone  puis  Gérer mes mobiles . Cliquez sur  Gérer mon offre Free Flex  du téléphone que vous souhaitez acheter. Rendez-vous dans la rubrique  Acheter mon mobile et résilier mon contrat  puis validez en cliquant sur  Confirmer l'achat de mon mobile . Les  loyers restant dus  et le montant de l’ option d’achat  vous seront prélevés sur votre prochaine facture mobile."
https://assistance.free.fr/articles/multiligne-creer-une-nouvelle-ligne-secondaire-907,Multiligne : créer une nouvelle ligne secondaire,"Pour créer une  ligne secondaire  : Connectez-vous à votre  Espace Abonné Mobile  à l'aide de vos identifiants et de votre mot de passe. Si vous ne disposez pas encore de ligne secondaire, cliquez sur  Ajouter une ligne . Sinon, rendez-vous dans  Mes lignes  puis  Créer mes lignes . Cliquez sur  Commander une nouvelle ligne  choisissez le forfait de votre choix. Indiquez les informations du titulaire qui utilisera la ligne (civilité, nom, prénom...). Enfin, comme lors d'une nouvelle inscription, indiquez si vous souhaitez la création d'un nouveau numéro de téléphone ou la  portabilité d'un numéro existant  (son code RIO sera demandé). Cliquez sur  Valider et commander la ligne ."
https://assistance.free.fr/articles/le-forfait-serie-free-dispose-t-il-du-service-5g--975,Le forfait Série Free dispose-t-il du service 5G ?,"Non , le service 5G est disponible uniquement avec le forfait Free 5G.  Toutefois, si vous souhaitez en profiter, vous pouvez changer votre forfait pour le forfait Free 5G sans frais, depuis votre  Espace Abonné Mobile ."
https://assistance.free.fr/articles/les-services-accessibles-a-linternational-989,Les services accessibles à l'international,"Avec le Forfait Free et pendant toute l'année, les appels et les SMS/MMS sont  illimités  en itinérance internationale depuis les  destinations incluses  (sous réserve d'une utilisation raisonnable (voir la  brochure tarifaire )).  Vous disposez également d'un volume de 35 Go d'Internet à l'international depuis l'Europe, les DOM et d'autres destinations précisées dans la  brochure tarifaire  de votre Forfait Free.  Si vous avez mis en place l'option  forfait bloqué , vous devrez la désactiver pour profiter de ces différents services à l'international.  Les services inclus (messagerie vocale visuelle, présentation du numéro, double appel, suivi de consommation, rejet des appels anonymes, protection contre les renvois d'appels, abonné absent, numéros abrégés et filtrage d'appels et de SMS) ne sont  pas accessibles  en dehors de la France métropolitaine."
